* e:\self\hackathon\mixed_signal_soc_design_marathon\vinayak\self-correcting-message-system-using-hamming-code\self_correcting_message_system\self_correcting_message_system.cir
Transient Analysis  Sun Oct 09 13:12:11  2022
--------------------------------------------------------------------------------
Index   time            a4#branch_1_0   a8#branch_1_0   a9#branch_1_0   
--------------------------------------------------------------------------------
0	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1	1.000000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
2	2.000000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
3	4.000000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
4	8.000000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
5	1.600000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
6	3.200000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
7	6.400000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
8	6.400000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
9	6.400000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
10	6.400000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
11	6.400000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
12	6.400000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
13	6.400000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
14	6.400000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
15	6.400000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
16	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
17	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
18	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
19	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
20	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
21	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
22	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
23	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
24	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
25	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
26	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
27	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
28	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
29	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
30	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
31	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
32	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
33	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
34	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
35	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
36	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
37	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
38	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
39	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
40	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
41	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
42	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
43	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
44	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
45	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
46	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
47	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
48	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
49	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
50	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
51	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
52	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
53	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
54	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	

Index   time            a4#branch_1_0   a8#branch_1_0   a9#branch_1_0   
--------------------------------------------------------------------------------
55	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
56	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
57	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
58	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
59	6.400001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
60	6.400002e-02	0.000000e+00	0.000000e+00	0.000000e+00	
61	6.400004e-02	0.000000e+00	0.000000e+00	0.000000e+00	
62	6.400007e-02	0.000000e+00	0.000000e+00	0.000000e+00	
63	6.400014e-02	0.000000e+00	0.000000e+00	0.000000e+00	
64	6.400027e-02	0.000000e+00	0.000000e+00	0.000000e+00	
65	6.400053e-02	0.000000e+00	0.000000e+00	0.000000e+00	
66	6.400106e-02	0.000000e+00	0.000000e+00	0.000000e+00	
67	6.400210e-02	0.000000e+00	0.000000e+00	0.000000e+00	
68	6.400420e-02	0.000000e+00	0.000000e+00	0.000000e+00	
69	6.400840e-02	0.000000e+00	0.000000e+00	0.000000e+00	
70	6.401678e-02	0.000000e+00	0.000000e+00	0.000000e+00	
71	6.403356e-02	0.000000e+00	0.000000e+00	0.000000e+00	
72	6.406712e-02	0.000000e+00	0.000000e+00	0.000000e+00	
73	6.413422e-02	0.000000e+00	0.000000e+00	0.000000e+00	
74	6.426844e-02	0.000000e+00	0.000000e+00	0.000000e+00	
75	6.453688e-02	0.000000e+00	0.000000e+00	0.000000e+00	
76	6.507375e-02	0.000000e+00	0.000000e+00	0.000000e+00	
77	6.614749e-02	0.000000e+00	0.000000e+00	0.000000e+00	
